date,market,market_id,category,commodity,commodity_id,unit,priceflag,pricetype,currency,usdprice
15/03/2020,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.62
15/03/2020,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.89
15/03/2020,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.83
15/03/2020,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.32
15/03/2020,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.18
15/03/2020,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.44
15/03/2020,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.59
15/03/2020,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.46
15/04/2020,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.51
15/04/2020,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.63
15/04/2020,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.42
15/04/2020,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.1
15/04/2020,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.52
15/04/2020,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.95
15/04/2020,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.71
15/04/2020,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.89
15/04/2020,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.8
15/04/2020,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.31
15/04/2020,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.48
15/04/2020,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,2.16
15/04/2020,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.18
15/04/2020,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.49
15/04/2020,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.62
15/04/2020,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.5
15/05/2020,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.51
15/05/2020,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.63
15/05/2020,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.43
15/05/2020,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.11
15/05/2020,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.65
15/05/2020,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.72
15/05/2020,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.62
15/05/2020,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.81
15/05/2020,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.49
15/05/2020,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,2.12
15/05/2020,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.18
15/05/2020,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.16
15/05/2020,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.46
15/06/2020,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.51
15/06/2020,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.51
15/06/2020,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.62
15/06/2020,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.41
15/06/2020,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.43
15/06/2020,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.81
15/06/2020,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.58
15/06/2020,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.45
15/06/2020,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,2.04
15/06/2020,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.14
15/07/2020,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.52
15/07/2020,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.54
15/07/2020,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.62
15/07/2020,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.41
15/07/2020,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.58
15/07/2020,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.81
15/07/2020,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.7
15/07/2020,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.61
15/07/2020,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.88
15/07/2020,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.68
15/07/2020,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.79
15/07/2020,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.3
15/07/2020,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.47
15/07/2020,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.37
15/07/2020,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.36
15/07/2020,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.43
15/08/2020,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.52
15/08/2020,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.55
15/08/2020,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.61
15/08/2020,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.42
15/08/2020,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.51
15/08/2020,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.72
15/08/2020,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.61
15/08/2020,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.88
15/08/2020,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.7
15/08/2020,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.79
15/08/2020,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.3
15/08/2020,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,2
15/08/2020,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.17
15/08/2020,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.45
15/08/2020,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.34
15/08/2020,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.42
15/09/2020,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.53
15/09/2020,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.62
15/09/2020,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.42
15/09/2020,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.62
15/09/2020,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.6
15/09/2020,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.89
15/09/2020,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.31
15/09/2020,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,2.02
15/09/2020,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.18
15/09/2020,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.68
15/09/2020,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.35
15/10/2020,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.53
15/10/2020,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.61
15/10/2020,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.1
15/10/2020,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.58
15/10/2020,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.66
15/10/2020,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.62
15/10/2020,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.83
15/10/2020,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.82
15/10/2020,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.32
15/10/2020,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.52
15/10/2020,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,2.01
15/10/2020,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.18
15/10/2020,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.36
15/10/2020,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.44
15/11/2020,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.53
15/11/2020,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.55
15/11/2020,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.61
15/11/2020,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.43
15/11/2020,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.59
15/11/2020,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.63
15/11/2020,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.78
15/11/2020,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.9
15/11/2020,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.87
15/11/2020,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.84
15/11/2020,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.33
15/11/2020,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.54
15/11/2020,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,2.02
15/11/2020,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.19
15/11/2020,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.92
15/11/2020,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.4
15/11/2020,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.74
15/12/2020,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.54
15/12/2020,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.52
15/12/2020,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.61
15/12/2020,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.43
15/12/2020,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.52
15/12/2020,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.62
15/12/2020,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.77
15/12/2020,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.62
15/12/2020,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.89
15/12/2020,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.83
15/12/2020,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.32
15/12/2020,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.54
15/12/2020,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,2
15/12/2020,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.99
15/12/2020,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.59
15/01/2021,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.55
15/01/2021,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.46
15/01/2021,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.43
15/01/2021,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.1
15/01/2021,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.55
15/01/2021,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.8
15/01/2021,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.78
15/01/2021,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.63
15/01/2021,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.87
15/01/2021,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.58
15/01/2021,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.2
15/01/2021,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,2.1
15/01/2021,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.39
15/01/2021,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.27
15/01/2021,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.55
15/01/2021,Cairo (national average),10254,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.61
15/01/2021,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.43
15/01/2021,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.1
15/01/2021,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.96
15/01/2021,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.63
15/01/2021,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.89
15/01/2021,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.34
15/01/2021,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,2
15/01/2021,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.6
15/02/2021,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.55
15/02/2021,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.21
15/02/2021,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.61
15/02/2021,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.49
15/02/2021,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.1
15/02/2021,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,8.56
15/02/2021,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.81
15/02/2021,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.78
15/02/2021,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.63
15/02/2021,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.9
15/02/2021,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.99
15/02/2021,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.96
15/02/2021,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.35
15/02/2021,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.63
15/02/2021,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.2
15/02/2021,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,2.24
15/02/2021,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.39
15/02/2021,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.22
15/02/2021,Cairo (national average),10254,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.55
15/02/2021,Cairo (national average),10254,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,0.49
15/02/2021,Cairo (national average),10254,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,0.1
15/02/2021,Cairo (national average),10254,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,1.99
15/02/2021,Cairo (national average),10254,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,1.81
15/02/2021,Cairo (national average),10254,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,0.63
15/02/2021,Cairo (national average),10254,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.9
15/02/2021,Cairo (national average),10254,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,1.35
15/02/2021,Cairo (national average),10254,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.93
15/02/2021,Cairo (national average),10254,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.6
15/02/2021,Cairo (national average),10254,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,0.37
15/02/2021,Cairo (national average),10254,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.22
15/03/2021,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.56
15/03/2021,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.1
